Timestamp,Name,Date,Course ,Score,Round,Par,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Par 3 Scoring,Par 4 Scoring,Par 5 Scoring,SG: Putting,Fairways,Greens,<50 Hit,<50 Total,51-75,51-75 Total,76-100,76-100 Total,101-125,101-125 Total,126-150,126-150 Total,151-175,151-175 Total,176-200,176-200 Total,201-225,201-225 Total,226+,226+ Total,SG: Approach
10/4/19 23:18,Player 4,10/1/19,Columbus Country Club,73,Tournament,72,4,4,Missed,Miss,101-125 yards,1,2,No Penalty Shot,5,4,Missed,Miss,76-100 yards,2,12,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,15,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,8,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,15,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,12,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,15,No Penalty Shot,4,5,Missed,Hit,101-125 yards,1,5,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,12,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,35,No Penalty Shot,3,4,Hit,Hit,76-100 yards,1,8,No Penalty Shot,6,5,Hit,Miss,51-75 yards,1,3,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,10,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,225 + yards,1,4,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,3,No Penalty Shot,#REF!,#REF!,#REF!,-1.12,9,11,3,3,0,1,1,2,2,3,1,2,2,5,1,1,0,0,1,1,-2.096
10/5/19 09:32,Player 11,10/4/19,Longue Vue Club,76,Qualifying,70,5,4,Hit,Hit,126-150 yards,3,28,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,8,No Penalty Shot,5,4,Hit,Hit,Less than 50 yards,2,14,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,9,No Penalty Shot,6,4,Hit,Miss,126-150 yards,3,5,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,25,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,8,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,35,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,20,No Penalty Shot,4,4,Missed,Miss,101-125 yards,1,6,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,10,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,8,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,7,No Penalty Shot,6,5,Missed,Miss,201-225 yards,2,34,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,126-150 yards,1,1,No Penalty Shot,5,4,Miss,Miss,126-150 yards,2,2,No Penalty Shot,5,4,Missed,Miss,201-225 yards,2,6,No Penalty Shot,#REF!,#REF!,#REF!,-6.39,7,11,3,3,0,0,3,3,1,2,3,5,0,2,1,1,0,2,0,0,-2.216
10/5/19 19:14,Player 10,10/5/19,Longue Vue Club,77,Qualifying,70,5,4,Missed,Miss,126-150 yards,2,15,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,20,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,176-200 yards,3,25,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,4,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,176-200 yards,1,16,No Penalty Shot,4,4,Hit,Miss,101-125 yards,1,4,No Penalty Shot,4,4,Missed,Hit,51-75 yards,2,20,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,5,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,151-175 yards,3,55,No Penalty Shot,4,4,Hit,Miss,201-225 yards,1,4,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,20,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,15,No Penalty Shot,6,4,Missed,Miss,151-175 yards,3,60,No Penalty Shot,6,5,Hit,Hit,Less than 50 yards,3,18,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,2,No Penalty Shot,4,4,Miss,Miss,151-175 yards,1,5,No Penalty Shot,5,4,Missed,Miss,176-200 yards,2,6,No Penalty Shot,#REF!,#REF!,#REF!,-4.69,4,9,3,3,1,1,2,2,0,1,0,1,1,4,2,5,0,1,0,0,-5.629
10/6/19 15:16,Player 3,10/5/19,Fox Chapel,70,Other,70,4,4,Hit,Hit,76-100 yards,2,17,No Penalty Shot,4,5,Hit,Hit,101-125 yards,2,12,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,9,No Penalty Shot,4,4,Hit,Miss,151-175 yards,1,6,No Penalty Shot,4,4,Hit,Miss,101-125 yards,1,2,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,42,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,10,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,64,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,24,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,7,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,38,No Penalty Shot,3,4,Hit,Hit,51-75 yards,1,1,No Penalty Shot,5,4,Missed,Miss,176-200 yards,1,9,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,20,No Penalty Shot,5,4,Hit,Miss,76-100 yards,1,27,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,50,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,6,No Penalty Shot,#REF!,#REF!,#REF!,-0.02,8,13,2,2,1,1,2,3,2,3,2,2,1,3,2,3,1,1,0,0,-1.789
10/7/19 16:59,Player 10,10/6/19,Longue Vue Club,76,Qualifying,70,5,4,Missed,Miss,126-150 yards,2,20,No Penalty Shot,5,4,Hit,Miss,76-100 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,8,No Penalty Shot,6,5,Missed,Miss,51-75 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,30,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,8,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,15,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,3,35,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,15,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,126-150 yards,2,40,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,151-175 yards,3,60,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,40,No Penalty Shot,3,4,Missed,Hit,76-100 yards,1,20,No Penalty Shot,5,5,Missed,Hit,51-75 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,15,No Penalty Shot,5,4,Miss,Miss,151-175 yards,2,10,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,10,No Penalty Shot,#REF!,#REF!,#REF!,-1.93,5,11,2,2,1,2,3,4,0,0,3,6,2,3,0,1,0,0,0,0,-3.871
10/9/19 22:38,Player 1,10/4/19,Longue Vue Club,82,Qualifying,70,5,4,Hit,Miss,126-150 yards,1,1,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,35,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,45,No Penalty Shot,6,5,Missed,Hit,76-100 yards,3,40,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,4,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,20,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,20,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,25,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,10,No Penalty Shot,6,3,Not Applicable (PAR 3),Miss,151-175 yards,4,35,No Penalty Shot,5,4,Missed,Hit,176-200 yards,3,25,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,30,No Penalty Shot,4,4,Hit,Miss,101-125 yards,1,5,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,25,No Penalty Shot,7,5,Missed,Miss,126-150 yards,3,45,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,25,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,25,No Penalty Shot,5,4,Missed,Miss,176-200 yards,2,20,No Penalty Shot,#REF!,#REF!,#REF!,-4.41,4,8,2,2,0,0,2,2,2,3,0,3,0,2,2,5,0,1,0,0,-5.963
10/9/19 22:46,Player 1,10/5/19,Longue Vue Club,81,Qualifying,70,4,4,Hit,Hit,76-100 yards,2,20,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,20,No Penalty Shot,6,5,Missed,Hit,126-150 yards,3,25,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,176-200 yards,3,60,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,3,No Penalty Shot,5,4,Missed,Miss,101-125 yards,2,15,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,35,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,30,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,151-175 yards,3,20,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,3,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,30,No Penalty Shot,3,4,Hit,Hit,76-100 yards,1,15,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,15,No Penalty Shot,7,5,Missed,Miss,101-125 yards,3,30,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,3,No Penalty Shot,5,4,Miss,Miss,126-150 yards,2,20,No Penalty Shot,5,4,Missed,Hit,101-125 yards,3,35,No Penalty Shot,#REF!,#REF!,#REF!,-6.05,2,9,1,1,0,0,2,2,1,3,3,6,1,4,1,2,0,0,0,0,-5.254
10/12/19 19:18,Player 10,10/12/19,Longue Vue Club,80,Qualifying,70,5,4,Hit,Miss,151-175 yards,2,30,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,6,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,5,No Penalty Shot,6,5,Missed,Hit,126-150 yards,3,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,25,No Penalty Shot,5,4,Missed,Miss,101-125 yards,2,9,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,9,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,12,No Penalty Shot,5,4,Missed,Miss,225 + yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,20,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,25,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,60,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,10,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,12,No Penalty Shot,7,5,Missed,Miss,101-125 yards,2,8,OB,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,4,No Penalty Shot,5,4,Hit,Miss,201-225 yards,2,15,No Penalty Shot,5,4,Missed,Miss,201-225 yards,2,10,No Penalty Shot,#REF!,#REF!,#REF!,-5.68,3,9,2,2,1,1,1,1,0,2,2,2,1,3,1,1,1,5,0,1,-4.083
10/13/19 17:33,Player 11,10/13/19,San Destin Resort - Raven,70,Tournament,71,4,4,Hit,Hit,126-150 yards,2,50,No Penalty Shot,5,4,Missed,Miss,225 + yards,2,12,No Penalty Shot,4,5,Hit,Hit,51-75 yards,1,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,20,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,25,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,12,No Penalty Shot,5,5,Hit,Miss,126-150 yards,1,1,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,18,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,3,No Penalty Shot,3,4,Hit,Miss,76-100 yards,0,0,No Penalty Shot,5,5,Hit,Hit,51-75 yards,2,13,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,8,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,20,No Penalty Shot,5,4,Hit,Miss,176-200 yards,2,4,No Penalty Shot,3,4,Missed,Hit,Less than 50 yards,1,3,No Penalty Shot,4,4,Not Applicable (PAR 3),Miss,151-175 yards,2,18,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,14,No Penalty Shot,4,4,Hit,Miss,151-175 yards,1,2,No Penalty Shot,#REF!,#REF!,#REF!,-0.53,11,10,2,2,2,2,0,1,1,1,2,5,3,5,0,1,0,0,0,1,-3.424
10/13/19 17:42,Player 3,10/13/19,San Destin Resort - Raven,69,Tournament,71,4,4,Missed,Hit,51-75 yards,2,13,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,8,No Penalty Shot,4,5,Hit,Hit,76-100 yards,1,9,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,16,No Penalty Shot,5,4,Hit,Hit,76-100 yards,3,36,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,6,No Penalty Shot,5,5,Hit,Miss,101-125 yards,1,8,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,10,No Penalty Shot,5,4,Hit,Hit,151-175 yards,3,20,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,52,No Penalty Shot,5,5,Missed,Miss,201-225 yards,1,2,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,17,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,6,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,8,No Penalty Shot,3,4,Missed,Hit,Less than 50 yards,1,7,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,5,No Penalty Shot,4,5,Hit,Hit,76-100 yards,1,2,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,42,No Penalty Shot,#REF!,#REF!,#REF!,-1.32,8,14,1,1,1,1,3,3,1,2,5,6,3,4,0,0,0,1,0,0,0.68
10/13/19 19:30,Player 4,10/13/19,San Destin Resort - Raven,73,Tournament,71,4,4,Missed,Hit,76-100 yards,2,30,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,3,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,3,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,25,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,5,No Penalty Shot,4,5,Hit,Hit,101-125 yards,1,6,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,2,No Penalty Shot,5,4,Missed,Miss,225 + yards,1,2,Red Penalty Area,4,4,Hit,Hit,76-100 yards,2,15,No Penalty Shot,5,5,Hit,Miss,126-150 yards,1,4,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,10,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,12,No Penalty Shot,6,4,Missed,Miss,101-125 yards,2,8,No Penalty Shot,3,4,Missed,Hit,Less than 50 yards,1,6,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,2,No Penalty Shot,5,5,Miss,Hit,101-125 yards,2,12,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,16,No Penalty Shot,#REF!,#REF!,#REF!,-1.9,8,10,1,1,0,0,3,3,3,4,2,5,1,4,0,0,0,0,0,1,-2.921
10/13/19 21:57,Player 6,10/13/19,San Destin Resort - Raven,79,Tournament,71,6,4,Missed,Miss,225 + yards,2,8,OB,5,4,Hit,Hit,126-150 yards,3,25,No Penalty Shot,4,5,Hit,Hit,76-100 yards,1,9,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,3,No Penalty Shot,5,4,Hit,Hit,101-125 yards,3,25,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,1,4,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,22,No Penalty Shot,5,4,Missed,Miss,225 + yards,1,10,Red Penalty Area,3,4,Hit,Hit,51-75 yards,1,1,No Penalty Shot,6,5,Hit,Miss,225 + yards,1,1,Red Penalty Area,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,7,No Penalty Shot,6,4,Missed,Miss,151-175 yards,1,2,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,4,No Penalty Shot,5,4,Missed,Hit,225 + yards,1,15,Red Penalty Area,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,7,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,9,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,20,No Penalty Shot,#REF!,#REF!,#REF!,0.6,7,8,0,0,1,1,2,2,2,2,1,3,1,6,0,0,0,0,1,4,-4.23
10/14/19 15:49,Player 3,10/14/19,San Destin Resort - Raven,66,Tournament,71,3,4,Hit,Hit,51-75 yards,1,1,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,24,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,4,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,1,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,2,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,13,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,20,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,17,No Penalty Shot,3,4,Hit,Hit,51-75 yards,1,3,No Penalty Shot,4,5,Hit,Hit,51-75 yards,1,13,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,101-125 yards,2,14,No Penalty Shot,4,4,Hit,Miss,151-175 yards,1,1,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,3,No Penalty Shot,3,4,Missed,Hit,Less than 50 yards,1,1,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,8,No Penalty Shot,4,5,Miss,Hit,101-125 yards,1,12,No Penalty Shot,3,4,Hit,Hit,126-150 yards,1,11,No Penalty Shot,#REF!,#REF!,#REF!,-1.35,10,14,2,2,3,3,0,0,4,4,3,4,0,3,2,2,0,0,0,0,2.117
10/14/19 17:01,Player 11,10/14/19,San Destin Resort - Raven,76,Tournament,71,4,4,Hit,Hit,126-150 yards,2,16,No Penalty Shot,4,4,Hit,Hit,201-225 yards,2,30,No Penalty Shot,5,5,Missed,Miss,126-150 yards,1,1,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,18,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,7,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,176-200 yards,1,7,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,35,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,14,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,5,No Penalty Shot,5,4,Hit,Miss,76-100 yards,2,6,No Penalty Shot,4,5,Hit,Hit,76-100 yards,1,4,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,101-125 yards,1,30,No Penalty Shot,9,4,Hit,Miss,176-200 yards,1,6,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,30,No Penalty Shot,4,4,Not Applicable (PAR 3),Hit,Less than 50 yards,2,8,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,13,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,40,No Penalty Shot,6,4,Missed,Miss,176-200 yards,2,30,No Penalty Shot,#REF!,#REF!,#REF!,0.66,10,12,1,1,0,0,2,3,2,2,3,5,2,3,1,3,1,1,0,0,-2.162
10/14/19 17:12,Player 6,10/14/19,San Destin Resort - Raven,73,Tournament,71,5,4,Missed,Miss,126-150 yards,2,12,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,5,No Penalty Shot,4,5,Hit,Hit,76-100 yards,1,8,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,35,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,35,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,35,No Penalty Shot,4,5,Hit,Hit,151-175 yards,1,13,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,20,No Penalty Shot,5,4,Missed,Miss,225 + yards,2,25,Red Penalty Area,4,4,Hit,Hit,76-100 yards,2,10,No Penalty Shot,6,5,Hit,Miss,Less than 50 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,18,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,23,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,20,No Penalty Shot,3,4,Hit,Hit,Less than 50 yards,1,17,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,176-200 yards,2,17,OB,4,5,Hit,Hit,101-125 yards,1,1,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,20,No Penalty Shot,#REF!,#REF!,#REF!,-0.24,11,13,1,2,0,0,2,2,2,2,4,5,3,4,1,2,0,0,0,1,-2.459
10/14/19 22:25,Player 12,10/13/19,San Destin Resort - Raven,75,Tournament,71,4,4,Hit,Hit,151-175 yards,2,45,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,30,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,30,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,25,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,12,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,25,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,22,No Penalty Shot,5,4,Missed,Miss,76-100 yards,2,20,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,3,No Penalty Shot,5,5,Hit,Hit,51-75 yards,1,1,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,15,No Penalty Shot,5,4,Hit,Miss,151-175 yards,1,6,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,4,No Penalty Shot,5,4,Missed,Miss,Less than 50 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,3,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,12,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,6,No Penalty Shot,#REF!,#REF!,#REF!,-0.38,8,10,0,1,1,1,0,1,2,2,5,7,2,6,0,0,0,0,0,0,-5.249
10/14/19 22:38,Player 12,10/14/19,San Destin Resort - Raven,72,Tournament,71,5,4,Hit,Hit,151-175 yards,3,40,No Penalty Shot,3,4,Hit,Hit,151-175 yards,1,20,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,30,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,34,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,45,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,7,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,35,No Penalty Shot,5,3,Missed,Miss,151-175 yards,3,30,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,15,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,20,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,3,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,101-125 yards,2,20,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,15,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,10,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,10,No Penalty Shot,4,4,Not Applicable (PAR 3),Miss,151-175 yards,2,12,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,10,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,22,No Penalty Shot,#REF!,#REF!,#REF!,-1.67,11,15,2,2,0,0,1,1,4,4,4,4,4,7,0,0,0,0,0,0,-1.081
